'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "hockenheim_2018"
Pole, "McLarenTim(01:28.5970)"
Lasted laps, "7"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "urd_t5_maures_2018", "McLarenTim", "6", "01:28.5970", "-",
"2",   "", "", "urd_t5_maures_2018", "PhotonBurst", "6", "01:28.7460", "00:00.1490",
"3",   "", "", "urd_t5_aura_2018", "gunciz", "5", "01:29.4850", "00:00.8880",
"4",   "", "", "urd_t5_aura_2018", "MrGrinder", "4", "01:29.5850", "00:00.9880",
"5",   "", "", "urd_t5_bayro_2018", "Trempale", "6", "01:29.7130", "00:01.1160",
"6",   "", "", "urd_t5_bayro_2018", "JEMknight657", "5", "01:30.1900", "00:01.5930",
"3 ", urd_t5_aura_2018, no,"0", "01:30.4980", "20.2300", "42.5520", "27.7160",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "01:30.1890", "20.4570", "42.2360", "27.4960",  "F:M - R:M",     
"5 ", urd_t5_aura_2018, no,"0", "01:30.4040", "20.2050", "42.4930", "27.7060",  "F:M - R:M",     
"6 ", urd_t5_aura_2018, no,"0", "01:30.4120", "20.2790", "42.3230", "27.8100",  "F:M - R:M",     
"7 ", urd_t5_aura_2018, no,"0", "01:30.5990", "20.4130", "42.4980", "27.6880",  "F:M - R:M",     
"8 ", urd_t5_aura_2018, no,"0", "01:30.1420", "20.3250", "42.4430", "27.3740",  "F:M - R:M",     
"9 ", urd_t5_aura_2018, no,"0", "01:30.8470", "20.7410", "42.3180", "27.7880",  "F:M - R:M",     
"10 ", urd_t5_aura_2018, no,"0", "01:30.1590", "20.3630", "42.2190", "27.5770",  "F:M - R:M",     
"11 ", urd_t5_aura_2018, no,"0", "01:30.4320", "20.5150", "42.1610", "27.7560",  "F:M - R:M",     
"12 ", urd_t5_aura_2018, no,"0", "01:30.1880", "20.4110", "42.3410", "27.4360",  "F:M - R:M",     
"13 ", urd_t5_aura_2018, no,"0", "01:30.0920", "20.2520", "42.2330", "27.6070",  "F:M - R:M",     
"14 ", urd_t5_aura_2018, no,"0", "01:30.5110", "20.5770", "42.2860", "27.6480",  "F:M - R:M",     
"15 ", urd_t5_aura_2018, no,"0", "01:30.4370", "20.4720", "42.2860", "27.6790",  "F:M - R:M",     
Average,,,"01:31.0963", "20.9771", "42.4553", "27.6639"
Best possible,,, "01:29.7170", "20.2050", "42.1380", "27.3740"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
"1 ", urd_t5_aura_2018, no,"0", "01:42.5410", "29.9520", "44.5590", "28.0300",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:30.3470", "20.3550", "42.2640", "27.7280",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "01:32.5400", "22.1920", "42.3450", "28.0030",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "01:29.8950", "20.4010", "41.8630", "27.6310",  "F:M - R:M",     
"5 ", urd_t5_aura_2018, no,"0", "01:30.3010", "20.5190", "41.8370", "27.9450",  "F:M - R:M",     
"6 ", urd_t5_aura_2018, no,"0", "01:30.2120", "20.4310", "42.1830", "27.5980",  "F:M - R:M",     
"7 ", urd_t5_aura_2018, no,"0", "01:29.9300", "20.3780", "41.9500", "27.6020",  "F:M - R:M",     
"8 ", urd_t5_aura_2018, no,"0", "01:29.7050", "20.1000", "41.9490", "27.6560",  "F:M - R:M",     
"9 ", urd_t5_aura_2018, no,"0", "01:30.4750", "20.5760", "42.2460", "27.6530",  "F:M - R:M",     
"10 ", urd_t5_aura_2018, no,"0", "01:29.7000", "20.3090", "41.9180", "27.4730",  "F:M - R:M",     
"11 ", urd_t5_aura_2018, no,"0", "01:30.3370", "20.7360", "41.7770", "27.8240",  "F:M - R:M",     
"12 ", urd_t5_aura_2018, no,"0", "01:30.0050", "20.3900", "41.9580", "27.6570",  "F:M - R:M",     
"13 ", urd_t5_aura_2018, no,"0", "01:30.3810", "20.5220", "41.9860", "27.8730",  "F:M - R:M",     
"14 ", urd_t5_aura_2018, no,"0", "01:30.1430", "20.4120", "42.1010", "27.6300",  "F:M - R:M",     
"15 ", urd_t5_aura_2018, no,"0", "01:30.7500", "20.5860", "42.3310", "27.8330",  "F:M - R:M",     
Average,,,"01:31.1508", "21.1906", "42.2178", "27.7424"
Best possible,,, "01:29.3500", "20.1000", "41.7770", "27.4730"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"JEMknight657"
"1 ", urd_t5_bayro_2018, no,"0", "01:44.9830", "30.0260", "45.3700", "29.5870",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:31.6710", "20.5160", "42.6430", "28.5120",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:31.0570", "20.9430", "42.2180", "27.8960",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:30.5370", "20.6160", "42.0880", "27.8330",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:30.0850", "20.5510", "41.8950", "27.6390",  "F:M - R:M",     
"6 ", urd_t5_bayro_2018, no,"0", "01:30.0550", "20.3100", "41.9400", "27.8050",  "F:M - R:M",     
"7 ", urd_t5_bayro_2018, no,"0", "01:30.0240", "20.3950", "41.7060", "27.9230",  "F:M - R:M",     
"8 ", urd_t5_bayro_2018, no,"0", "01:29.9770", "20.4340", "41.7650", "27.7780",  "F:M - R:M",     
"9 ", urd_t5_bayro_2018, no,"0", "01:29.6630", "20.2290", "41.6880", "27.7460",  "F:M - R:M",     
"10 ", urd_t5_bayro_2018, no,"0", "01:30.0480", "20.4550", "41.7550", "27.8380",  "F:M - R:M",     
"11 ", urd_t5_bayro_2018, no,"0", "01:29.6710", "20.2760", "41.6480", "27.7470",  "F:M - R:M",     
"12 ", urd_t5_bayro_2018, no,"0", "01:30.0460", "20.5250", "41.8550", "27.6660",  "F:M - R:M",     
"13 ", urd_t5_bayro_2018, no,"0", "01:29.8800", "20.3270", "41.7690", "27.7840",  "F:M - R:M",     
"14 ", urd_t5_bayro_2018, no,"0", "01:30.2150", "20.4840", "42.1640", "27.5670",  "F:M - R:M",     
"15 ", urd_t5_bayro_2018, no,"0", "01:29.9480", "20.6400", "41.6430", "27.6650",  "F:M - R:M",     
Average,,,"01:31.1906", "21.1151", "42.1431", "27.9324"
Best possible,,, "01:29.4390", "20.2290", "41.6430", "27.5670"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
"1 ", urd_t5_aura_2018, no,"0", "01:44.5630", "30.4030", "45.0400", "29.1200",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:31.8960", "20.3950", "43.0240", "28.4770",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "01:30.9450", "20.6540", "42.2560", "28.0350",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "01:31.2780", "20.6140", "42.6600", "28.0040",  "F:M - R:M",     
"5 ", urd_t5_aura_2018, no,"0", "01:30.6700", "20.5640", "42.1480", "27.9580",  "F:M - R:M",     
"6 ", urd_t5_aura_2018, no,"0", "01:30.3340", "20.5030", "41.9040", "27.9270",  "F:M - R:M",     
"7 ", urd_t5_aura_2018, no,"0", "01:30.8700", "20.5570", "42.2190", "28.0940",  "F:M - R:M",     
"8 ", urd_t5_aura_2018, no,"0", "01:30.0270", "20.2900", "41.8230", "27.9140",  "F:M - R:M",     
"9 ", urd_t5_aura_2018, no,"0", "01:30.2780", "20.4340", "41.9180", "27.9260",  "F:M - R:M",     
"10 ", urd_t5_aura_2018, no,"0", "01:30.3310", "20.4150", "42.0840", "27.8320",  "F:M - R:M",     
"11 ", urd_t5_aura_2018, no,"0", "01:31.0220", "20.5880", "42.6020", "27.8320",  "F:M - R:M",     
"12 ", urd_t5_aura_2018, no,"0", "01:30.9300", "20.6300", "42.4220", "27.8780",  "F:M - R:M",     
"13 ", urd_t5_aura_2018, no,"0", "01:31.5570", "20.5240", "42.7910", "28.2420",  "F:M - R:M",     
"14 ", urd_t5_aura_2018, no,"0", "01:31.6110", "20.5150", "42.8940", "28.2020",  "F:M - R:M",     
"15 ", urd_t5_aura_2018, no,"0", "01:30.9000", "20.3210", "42.3630", "28.2160",  "F:M - R:M",     
Average,,,"01:31.8142", "21.1605", "42.5432", "28.1105"
Best possible,,, "01:29.9450", "20.2900", "41.8230", "27.8320"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gman197002"
"1 ", urd_t5_aura_2018, no,"0", "01:46.7670", "31.7740", "45.4050", "29.5880",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:31.7090", "20.4650", "42.9490", "28.2950",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "01:31.4070", "20.6710", "42.5650", "28.1710",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "01:31.2100", "20.7130", "42.4030", "28.0940",  "F:M - R:M",     
"5 ", urd_t5_aura_2018, no,"0", "01:31.1530", "20.7420", "42.3090", "28.1020",  "F:M - R:M",     
"6 ", urd_t5_aura_2018, no,"0", "01:31.2290", "20.4360", "42.7050", "28.0880",  "F:M - R:M",     
"7 ", urd_t5_aura_2018, no,"0", "01:31.2080", "20.3610", "42.5510", "28.2960",  "F:M - R:M",     
"8 ", urd_t5_aura_2018, no,"0", "01:30.9750", "20.5360", "42.4490", "27.9900",  "F:M - R:M",     
"9 ", urd_t5_aura_2018, no,"0", "01:30.9270", "20.5330", "42.3220", "28.0720",  "F:M - R:M",     
"10 ", urd_t5_aura_2018, no,"0", "01:30.8640", "20.5020", "42.2950", "28.0670",  "F:M - R:M",     
"11 ", urd_t5_aura_2018, no,"0", "01:31.6910", "20.7900", "42.8260", "28.0750",  "F:M - R:M",     
"12 ", urd_t5_aura_2018, no,"0", "01:31.8340", "20.6210", "42.8450", "28.3680",  "F:M - R:M",     
"13 ", urd_t5_aura_2018, no,"0", "01:31.3920", "20.6250", "42.5420", "28.2250",  "F:M - R:M",     
"14 ", urd_t5_aura_2018, no,"0", "01:31.6740", "20.5330", "42.7630", "28.3780",  "F:M - R:M",     
"15 ", urd_t5_aura_2018, no,"0", "01:31.8850", "20.6410", "42.8710", "28.3730",  "F:M - R:M",     
Average,,,"01:32.3950", "21.3295", "42.7867", "28.2788"
Best possible,,, "01:30.6460", "20.3610", "42.2950", "27.9900"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
"1 ", urd_t5_bayro_2018, no,"0", "01:47.5730", "30.3810", "47.4700", "29.7220",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:33.8860", "20.8550", "42.8860", "30.1450",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:32.3810", "21.3260", "42.9570", "28.0980",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:31.6770", "20.6980", "42.9970", "27.9820",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:31.7540", "20.9060", "42.7410", "28.1070",  "F:M - R:M",     
"6 ", urd_t5_bayro_2018, no,"0", "01:30.9030", "20.3520", "42.3980", "28.1530",  "F:M - R:M",     
"7 ", urd_t5_bayro_2018, no,"0", "01:31.4030", "20.7630", "42.6510", "27.9890",  "F:M - R:M",     
"8 ", urd_t5_bayro_2018, no,"0", "01:30.9660", "20.6840", "42.2470", "28.0350",  "F:M - R:M",     
"9 ", urd_t5_bayro_2018, no,"0", "01:31.0480", "20.5560", "42.4340", "28.0580",  "F:M - R:M",     
"10 ", urd_t5_bayro_2018, no,"0", "01:31.1210", "20.5970", "42.6430", "27.8810",  "F:M - R:M",     
"11 ", urd_t5_bayro_2018, no,"0", "01:30.5520", "20.4140", "42.2740", "27.8640",  "F:M - R:M",     
"12 ", urd_t5_bayro_2018, no,"0", "01:30.8460", "20.4380", "42.3910", "28.0170",  "F:M - R:M",     
"13 ", urd_t5_bayro_2018, no,"0", "01:31.1510", "20.5150", "42.5340", "28.1020",  "F:M - R:M",     
"14 ", urd_t5_bayro_2018, no,"0", "01:30.8570", "20.5490", "42.1750", "28.1330",  "F:M - R:M",     
"15 ", urd_t5_bayro_2018, no,"0", "01:30.8300", "20.5810", "42.0620", "28.1870",  "F:M - R:M",     
Average,,,"01:32.4632", "21.3077", "42.8573", "28.2982"
Best possible,,, "01:30.2780", "20.3520", "42.0620", "27.8640"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
"1 ", urd_t5_bayro_2018, no,"0", "01:43.2650", "29.8710", "45.3870", "28.0070",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:30.4440", "20.3610", "42.4660", "27.6170",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:30.2790", "20.1960", "42.2090", "27.8740",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:30.0440", "20.3440", "41.9710", "27.7290",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:30.6240", "20.7840", "42.1550", "27.6850",  "F:M - R:M",     
"6 ", urd_t5_bayro_2018, no,"0", "01:30.1800", "20.3210", "41.9950", "27.8640",  "F:M - R:M",     
"7 ", urd_t5_bayro_2018, no,"0", "01:29.8730", "20.2760", "41.9860", "27.6110",  "F:M - R:M",     
"8 ", urd_t5_bayro_2018, no,"0", "01:29.9130", "20.2210", "42.0440", "27.6480",  "F:M - R:M",     
"9 ", urd_t5_bayro_2018, no,"0", "01:30.4990", "20.3670", "42.3580", "27.7740",  "F:M - R:M",     
"10 ", urd_t5_bayro_2018, no,"0", "01:42.5600", "31.6860", "43.1140", "27.7600",  "F:M - R:M",     
"11 ", urd_t5_bayro_2018, no,"0", "01:30.7000", "20.7120", "42.2360", "27.7520",  "F:M - R:M",     
"12 ", urd_t5_bayro_2018, no,"0", "01:30.5460", "20.8410", "41.9260", "27.7790",  "F:M - R:M",     
"13 ", urd_t5_bayro_2018, no,"0", "01:30.4850", "20.4120", "42.2270", "27.8460",  "F:M - R:M",     
"14 ", urd_t5_bayro_2018, no,"0", "01:41.5630", "20.4190", "42.5340", "38.6100",  "F:M - R:M",     
"15 ", urd_t5_bayro_2018, no,"0", "01:31.9040", "21.1740", "42.5790", "28.1510",  "F:M - R:M",     
Average,,,"01:32.8586", "21.8657", "42.4791", "28.5138"
Best possible,,, "01:29.7330", "20.1960", "41.9260", "27.6110"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"xPsychedelix"
"1 ", urd_t5_aura_2018, no,"0", "01:48.0190", "31.0830", "47.4020", "29.5340",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:32.8360", "20.8270", "43.4610", "28.5480",  "F:M - R:M",     
"3 ", urd_t5_aura_2018, no,"0", "01:44.1800", "32.4240", "43.3430", "28.4130",  "F:M - R:M",     
"4 ", urd_t5_aura_2018, no,"0", "01:31.2170", "20.4640", "42.6010", "28.1520",  "F:M - R:M",     
"5 ", urd_t5_aura_2018, no,"0", "01:32.0720", "20.4510", "42.7580", "28.8630",  "F:M - R:M",     
"6 ", urd_t5_aura_2018, no,"0", "01:31.1270", "20.4690", "42.5110", "28.1470",  "F:M - R:M",     
"7 ", urd_t5_aura_2018, no,"0", "01:32.4690", "20.5040", "43.4980", "28.4670",  "F:M - R:M",     
"8 ", urd_t5_aura_2018, no,"0", "01:32.0020", "20.7400", "42.6730", "28.5890",  "F:M - R:M",     
"9 ", urd_t5_aura_2018, no,"0", "01:32.2690", "21.1380", "42.4660", "28.6650",  "F:M - R:M",     
"10 ", urd_t5_aura_2018, no,"0", "01:32.0840", "20.6070", "42.8570", "28.6200",  "F:M - R:M",     
"11 ", urd_t5_aura_2018, no,"0", "01:31.5460", "20.6130", "42.6050", "28.3280",  "F:M - R:M",     
"12 ", urd_t5_aura_2018, no,"0", "01:33.3180", "20.6020", "43.1770", "29.5390",  "F:M - R:M",     
"13 ", urd_t5_aura_2018, no,"0", "01:31.9660", "20.7260", "42.7500", "28.4900",  "F:M - R:M",     
"14 ", urd_t5_aura_2018, no,"0", "01:31.6070", "20.6740", "42.7000", "28.2330",  "F:M - R:M",     
"15 ", urd_t5_aura_2018, no,"0", "01:31.8520", "20.4150", "42.9120", "28.5250",  "F:M - R:M",     
Average,,,"01:33.9042", "22.1158", "43.1809", "28.6075"
Best possible,,, "01:31.0280", "20.4150", "42.4660", "28.1470"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
"1 ", urd_t5_bayro_2018, no,"0", "01:45.8740", "31.6600", "45.5310", "28.6830",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:31.6260", "20.8770", "42.6460", "28.1030",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:31.0970", "20.6190", "42.3850", "28.0930",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:30.8400", "20.5940", "42.2730", "27.9730",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:30.7470", "20.3800", "42.2780", "28.0890",  "F:M - R:M",     
"6 ", urd_t5_bayro_2018, no,"0", "01:31.3270", "20.6450", "42.6340", "28.0480",  "F:M - R:M",     
"7 ", urd_t5_bayro_2018, no,"0", "01:30.8700", "20.5840", "42.2240", "28.0620",  "F:M - R:M",     
"8 ", urd_t5_bayro_2018, no,"0", "01:31.1380", "20.4480", "42.7090", "27.9810",  "F:M - R:M",     
"9 ", urd_t5_bayro_2018, no,"0", "01:31.0090", "20.4530", "42.5520", "28.0040",  "F:M - R:M",     
"10 ", urd_t5_bayro_2018, no,"0", "01:31.6840", "20.7460", "42.8090", "28.1290",  "F:M - R:M",     
"11 ", urd_t5_bayro_2018, no,"0", "01:31.8140", "20.9980", "42.5700", "28.2460",  "F:M - R:M",     
"12 ", urd_t5_bayro_2018, no,"0", "01:59.8380", "20.6620", "44.2750", "54.9010",  "F:M - R:M",     
"13 ", urd_t5_bayro_2018, no,"0", "01:31.3760", "20.8520", "42.4400", "28.0840",  "F:M - R:M",     
"14 ", urd_t5_bayro_2018, no,"0", "01:30.8980", "20.8110", "42.1650", "27.9220",  "F:M - R:M",     
"15 ", urd_t5_bayro_2018, no,"0", "01:31.1210", "20.6240", "42.5790", "27.9180",  "F:M - R:M",     
Average,,,"01:34.0840", "21.3969", "42.8047", "29.8824"
Best possible,,, "01:30.4630", "20.3800", "42.1650", "27.9180"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Monochromatica"
"1 ", urd_t5_bayro_2018, no,"0", "01:47.3810", "32.3580", "45.2340", "29.7890",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:37.0500", "20.7290", "48.1870", "28.1340",  "F:M - R:M",     
"3 ", urd_t5_bayro_2018, no,"0", "01:33.1670", "20.9340", "43.5230", "28.7100",  "F:M - R:M",     
"4 ", urd_t5_bayro_2018, no,"0", "01:32.4050", "21.1160", "43.0930", "28.1960",  "F:M - R:M",     
"5 ", urd_t5_bayro_2018, no,"0", "01:32.8690", "20.9140", "43.6460", "28.3090",  "F:M - R:M",     
"6 ", urd_t5_bayro_2018, no,"0", "01:32.2460", "20.6420", "43.1010", "28.5030",  "F:M - R:M",     
"7 ", urd_t5_bayro_2018, no,"0", "01:36.0680", "20.8730", "46.9620", "28.2330",  "F:M - R:M",     
"8 ", urd_t5_bayro_2018, no,"0", "01:32.1900", "20.7930", "42.9300", "28.4670",  "F:M - R:M",     
"9 ", urd_t5_bayro_2018, no,"0", "01:34.5760", "20.8300", "45.3100", "28.4360",  "F:M - R:M",     
"10 ", urd_t5_bayro_2018, no,"0", "01:32.4080", "20.9570", "42.7010", "28.7500",  "F:M - R:M",     
"11 ", urd_t5_bayro_2018, no,"0", "01:33.0000", "21.5580", "43.1320", "28.3100",  "F:M - R:M",     
"12 ", urd_t5_bayro_2018, no,"0", "01:33.1090", "21.3750", "43.0960", "28.6380",  "F:M - R:M",     
"13 ", urd_t5_bayro_2018, no,"0", "01:32.6380", "21.2770", "42.9570", "28.4040",  "F:M - R:M",     
"14 ", urd_t5_bayro_2018, no,"0", "01:33.7770", "21.9650", "43.2820", "28.5300",  "F:M - R:M",     
"15 ", urd_t5_bayro_2018, no,"0", "01:32.5100", "20.9470", "42.8130", "28.7500",  "F:M - R:M",     
Average,,,"01:34.3596", "21.8179", "43.9978", "28.5439"
Best possible,,, "01:31.4770", "20.6420", "42.7010", "28.1340"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"marzen224"
"1 ", urd_t5_maures_2018, no,"0", "01:49.3720", "33.1730", "46.1080", "30.0910",  "F:M - R:M",     
"2 ", urd_t5_maures_2018, no,"0", "01:33.3810", "20.7460", "43.6270", "29.0080",  "F:M - R:M",     
Average,,,"01:41.3765", "26.9595", "44.8675", "29.5495"
Best possible,,, "01:33.3810", "20.7460", "43.6270", "29.0080"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NihonTiger"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Broadcast"
No laps for this driver


Race 1 best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "urd_t5_maures_2018", "01:29.1110", ""
"PhotonBurst", "urd_t5_maures_2018", "01:29.1280", "0.017"
"PhotonBurst", "urd_t5_maures_2018", "01:29.1610", "0.05"
"McLarenTim", "urd_t5_maures_2018", "01:29.1690", "0.058"
"McLarenTim", "urd_t5_maures_2018", "01:29.2030", "0.092"
"PhotonBurst", "urd_t5_maures_2018", "01:29.2250", "0.114"
"McLarenTim", "urd_t5_maures_2018", "01:29.2570", "0.146"
"McLarenTim", "urd_t5_maures_2018", "01:29.2670", "0.156"
"PhotonBurst", "urd_t5_maures_2018", "01:29.2790", "0.168"
"PhotonBurst", "urd_t5_maures_2018", "01:29.2820", "0.171"
"PhotonBurst", "urd_t5_maures_2018", "01:29.3090", "0.198"
"PhotonBurst", "urd_t5_maures_2018", "01:29.3390", "0.228"
"McLarenTim", "urd_t5_maures_2018", "01:29.3530", "0.242"
"McLarenTim", "urd_t5_maures_2018", "01:29.3620", "0.251"
"PhotonBurst", "urd_t5_maures_2018", "01:29.3630", "0.252"
"McLarenTim", "urd_t5_maures_2018", "01:29.3990", "0.288"
"McLarenTim", "urd_t5_maures_2018", "01:29.4070", "0.296"
"McLarenTim", "urd_t5_maures_2018", "01:29.4160", "0.305"
"McLarenTim", "urd_t5_maures_2018", "01:29.4380", "0.327"
"McLarenTim", "urd_t5_maures_2018", "01:29.4400", "0.329"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "urd_t5_maures_2018", "01:29.1110", ""
"McLarenTim", "urd_t5_maures_2018", "01:29.1690", "0.058"
"JEMknight657", "urd_t5_bayro_2018", "01:29.6630", "0.552"
"MrGrinder", "urd_t5_aura_2018", "01:29.7000", "0.589"
"Trempale", "urd_t5_bayro_2018", "01:29.8730", "0.762"
"gunciz", "urd_t5_aura_2018", "01:30.0140", "0.903"
"Waffles", "urd_t5_aura_2018", "01:30.0270", "0.916"
"Salzeder", "urd_t5_bayro_2018", "01:30.5520", "1.441"
"NotJames", "urd_t5_bayro_2018", "01:30.7470", "1.636"
"gman197002", "urd_t5_aura_2018", "01:30.8640", "1.753"
"xPsychedelix", "urd_t5_aura_2018", "01:31.1270", "2.016"
"Monochromatica", "urd_t5_bayro_2018", "01:32.1900", "3.079"
"marzen224", "urd_t5_maures_2018", "01:33.3810", "4.27"


Race 1 consistency
'======================
Driver, Vehicle, Consistency,
"McLarenTim", "urd_t5_maures_2018", "99.77%  0.2092",
"PhotonBurst", "urd_t5_maures_2018", "99.70%  0.2703",
"gunciz", "urd_t5_aura_2018", "99.60%  0.3637",
"NotJames", "urd_t5_bayro_2018", "99.46%  0.4863",
"gman197002", "urd_t5_aura_2018", "99.40%  0.5432",
"JEMknight657", "urd_t5_bayro_2018", "99.35%  0.5842",
"MrGrinder", "urd_t5_aura_2018", "99.24%  0.6862",
"Salzeder", "urd_t5_bayro_2018", "99.01%  0.8959",
"Waffles", "urd_t5_aura_2018", "98.95%  0.9439",
"Monochromatica", "urd_t5_bayro_2018", "98.55%  1.3348",
"xPsychedelix", "urd_t5_aura_2018", "97.91%  1.9052",
"Trempale", "urd_t5_bayro_2018", "97.31%  2.4148",
"marzen224", "urd_t5_maures_2018", "-",
"NihonTiger", "urd_t5_bayro_2018", "-",
"Broadcast", "ford_transit", "-",




Race 1 sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "urd_t5_maures_2018", "19.9790", "-"
"PhotonBurst", "urd_t5_maures_2018", "20.0220", "0.0430"
"MrGrinder", "urd_t5_aura_2018", "20.1000", "0.1210"
"Trempale", "urd_t5_bayro_2018", "20.1960", "0.2170"
"gunciz", "urd_t5_aura_2018", "20.2050", "0.2260"
"JEMknight657", "urd_t5_bayro_2018", "20.2290", "0.2500"
"Waffles", "urd_t5_aura_2018", "20.2900", "0.3110"
"Salzeder", "urd_t5_bayro_2018", "20.3520", "0.3730"
"gman197002", "urd_t5_aura_2018", "20.3610", "0.3820"
"NotJames", "urd_t5_bayro_2018", "20.3800", "0.4010"
"xPsychedelix", "urd_t5_aura_2018", "20.4150", "0.4360"
"Monochromatica", "urd_t5_bayro_2018", "20.6420", "0.6630"
"marzen224", "urd_t5_maures_2018", "20.7460", "0.7670"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "urd_t5_maures_2018", "41.4590", "-"
"JEMknight657", "urd_t5_bayro_2018", "41.6430", "0.1840"
"McLarenTim", "urd_t5_maures_2018", "41.7740", "0.3150"
"MrGrinder", "urd_t5_aura_2018", "41.7770", "0.3180"
"Waffles", "urd_t5_aura_2018", "41.8230", "0.3640"
"Trempale", "urd_t5_bayro_2018", "41.9260", "0.4670"
"Salzeder", "urd_t5_bayro_2018", "42.0620", "0.6030"
"gunciz", "urd_t5_aura_2018", "42.1380", "0.6790"
"NotJames", "urd_t5_bayro_2018", "42.1650", "0.7060"
"gman197002", "urd_t5_aura_2018", "42.2950", "0.8360"
"xPsychedelix", "urd_t5_aura_2018", "42.4660", "1.0070"
"Monochromatica", "urd_t5_bayro_2018", "42.7010", "1.2420"
"marzen224", "urd_t5_maures_2018", "43.6270", "2.1680"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "urd_t5_maures_2018", "27.2790", "-"
"McLarenTim", "urd_t5_maures_2018", "27.2830", "0.0040"
"gunciz", "urd_t5_aura_2018", "27.3740", "0.0950"
"MrGrinder", "urd_t5_aura_2018", "27.4730", "0.1940"
"JEMknight657", "urd_t5_bayro_2018", "27.5670", "0.2880"
"Trempale", "urd_t5_bayro_2018", "27.6110", "0.3320"
"Waffles", "urd_t5_aura_2018", "27.8320", "0.5530"
"Salzeder", "urd_t5_bayro_2018", "27.8640", "0.5850"
"NotJames", "urd_t5_bayro_2018", "27.9180", "0.6390"
"gman197002", "urd_t5_aura_2018", "27.9900", "0.7110"
