'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "ks_nurburgring, layout_sprint_b_prc"
Pole, "MrGrinder(01:40.8660)"
Lasted laps, "9"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "8", "01:40.8660", "-",
"2",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "9", "01:40.9910", "00:00.1250",
"3",   "", "", "ks_mazda_mx5_cup", "gunciz", "7", "01:41.0610", "00:00.1950",
"4",   "", "", "ks_mazda_mx5_cup", "Waffles", "9", "01:41.0930", "00:00.2270",
"5",   "", "", "ks_mazda_mx5_cup", "maestro", "7", "01:41.2740", "00:00.4080",
"6",   "", "", "ks_mazda_mx5_cup", "Trempale", "8", "01:41.4280", "00:00.5620",
"7",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "7", "01:41.5710", "00:00.7050",
"8",   "", "", "ks_mazda_mx5_cup", "xPsychedelix", "9", "01:41.7270", "00:00.8610",
"9",   "", "", "ks_mazda_mx5_cup", "Georgin", "8", "01:41.9110", "00:01.0450",
"10",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "7", "01:41.9330", "00:01.0670",
"11",   "", "", "ks_mazda_mx5_cup", "NotJames", "8", "01:41.9520", "00:01.0860",
"1 ", ks_mazda_mx5_cup, no,"0", "01:50.6150", "57.0520", "53.5630", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:42.5930", "48.3960", "54.1970", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:43.3180", "50.3210", "52.9970", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:41.5480", "48.7590", "52.7890", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:41.8360", "48.3710", "53.4650", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:41.7780", "49.0650", "52.7130", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:41.1060", "48.0730", "53.0330", "-",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:41.3080", "48.5270", "52.7810", "-",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:41.0930", "48.5520", "52.5410", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"maestro"
"1 ", ks_mazda_mx5_cup, no,"0", "01:44.9870", "52.1260", "52.8610", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:41.7290", "48.4220", "53.3070", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:41.5850", "48.7650", "52.8200", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:41.5090", "48.4950", "53.0140", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:41.2740", "48.2910", "52.9830", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:41.3210", "48.3700", "52.9510", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:41.7250", "48.7020", "53.0230", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
"1 ", ks_mazda_mx5_cup, no,"0", "01:48.9730", "55.6350", "53.3380", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:41.5520", "48.6690", "52.8830", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "02:33.4350", "100.6590", "52.7760", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:42.3650", "48.5230", "53.8420", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:41.4280", "48.7150", "52.7130", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:44.5000", "48.4350", "56.0650", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:41.6470", "48.6860", "52.9610", "-",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:41.6070", "48.6420", "52.9650", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"McLarenTim"
"1 ", ks_mazda_mx5_cup, no,"0", "01:47.8740", "53.0770", "54.7970", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:41.8340", "48.6400", "53.1940", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:41.8190", "48.6920", "53.1270", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:43.9350", "48.7820", "55.1530", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:42.8110", "48.6890", "54.1220", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:41.5710", "48.6910", "52.8800", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:47.3790", "53.6440", "53.7350", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"xPsychedelix"
"1 ", ks_mazda_mx5_cup, no,"0", "01:45.7640", "52.7500", "53.0140", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:42.6120", "48.8500", "53.7620", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:42.4690", "48.8780", "53.5910", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:42.8620", "49.2090", "53.6530", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:42.7770", "49.0010", "53.7760", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:42.0690", "49.1300", "52.9390", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:42.1140", "48.8520", "53.2620", "-",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:41.7270", "48.9860", "52.7410", "-",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:41.8300", "48.6900", "53.1400", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", ks_mazda_mx5_cup, no,"0", "01:58.8740", "60.4110", "58.4630", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:42.5670", "49.2590", "53.3080", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:42.1950", "48.8610", "53.3340", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:42.4600", "48.7610", "53.6990", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:42.1640", "48.7770", "53.3870", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:41.9540", "49.1070", "52.8470", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:41.9190", "48.9530", "52.9660", "-",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:41.9110", "48.7300", "53.1810", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NihonTiger"
"1 ", ks_mazda_mx5_cup, no,"0", "01:42.3300", "49.2250", "53.1050", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:41.9330", "48.8870", "53.0460", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:46.2290", "51.9960", "54.2330", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:42.2520", "48.7920", "53.4600", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "03:22.9580", "149.6790", "53.2790", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:42.4090", "48.9900", "53.4190", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:42.7850", "49.1630", "53.6220", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
"1 ", ks_mazda_mx5_cup, no,"0", "01:53.7830", "59.3830", "54.4000", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "04:07.1690", "189.1640", "58.0050", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:42.1570", "49.0890", "53.0680", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:42.4970", "48.8930", "53.6040", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:41.9860", "48.9360", "53.0500", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "02:03.4050", "70.0300", "53.3750", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:41.9520", "48.6810", "53.2710", "-",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:42.4470", "48.9770", "53.4700", "-",  "F:H - R:H",     

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
"1 ", ks_mazda_mx5_cup, no,"0", "02:10.2890", "73.8950", "56.3940", "-",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:42.4450", "48.7920", "53.6530", "-",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:42.3350", "48.9250", "53.4100", "-",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:42.6110", "48.8180", "53.7930", "-",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:45.5680", "48.9630", "56.6050", "-",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:46.5070", "51.6660", "54.8410", "-",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:42.6240", "48.8400", "53.7840", "-",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:42.5370", "48.7610", "53.7760", "-",  "F:H - R:H",     
