'+++++++++++++++++++++
Practice 1
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "PRACTICE"
Track:, "acc_lausitzring, layout_gp_prc"
"
Best lap, "McLarenTim (01:37.9030)"
Lasted laps, "2"
Host, "Unknown"



Practice 1 result
'======================
Pos,  Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",  "", "", "urd_t5_maures_2018", "McLarenTim", "2", "01:37.9030", "-",
"2",  "", "", "urd_t5_maures_2018", "PhotonBurst", "2", "01:38.3960", "00:00.4930",
"3",  "", "", "urd_t5_bayro_2018", "gunciz", "2", "01:40.2830", "00:02.3800",
"4",  "", "", "urd_t5_aura_2018", "xPsychedelix", "2", "01:42.2770", "00:04.3740",
"5",  "", "", "urd_t5_bayro_2018", "NihonTiger", "0", "-", "-",
"6",  "", "", "urd_t5_bayro_2018", "maestro", "0", "-", "-",
"7",  "", "", "urd_t5_bayro_2018", "JEMknight657", "0", "-", "-",
"8",  "", "", "urd_t5_maures_2018", "Viperion_NZ", "0", "-", "-",
"9",  "", "", "urd_t5_bayro_2018", "MrGrinder", "0", "-", "-",

Practice 1 laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"McLarenTim"
"1 ", urd_t5_maures_2018, no,"0", "01:49.5400", "42.8090", "40.7390", "25.9920",  "F:M - R:M",     
"2 ", urd_t5_maures_2018, no,"0", "01:37.9030", "32.8380", "39.5680", "25.4970",  "F:M - R:M",     
Average,,,"01:43.7215", "37.8235", "40.1535", "25.7445"
Best possible,,, "01:37.9030", "32.8380", "39.5680", "25.4970"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"PhotonBurst"
"1 ", urd_t5_maures_2018, no,"0", "02:15.6000", "66.7090", "42.1510", "26.7400",  "F:M - R:M",     
"2 ", urd_t5_maures_2018, no,"0", "01:38.3960", "33.2860", "39.4830", "25.6270",  "F:M - R:M",     
Average,,,"01:56.9980", "49.9975", "40.8170", "26.1835"
Best possible,,, "01:38.3960", "33.2860", "39.4830", "25.6270"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gunciz"
"1 ", urd_t5_bayro_2018, no,"0", "03:23.2480", "134.9340", "42.0650", "26.2490",  "F:M - R:M",     
"2 ", urd_t5_bayro_2018, no,"0", "01:40.2830", "33.5710", "40.6750", "26.0370",  "F:M - R:M",     
Average,,,"02:31.7655", "84.2525", "41.3700", "26.1430"
Best possible,,, "01:40.2830", "33.5710", "40.6750", "26.0370"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"xPsychedelix"
"1 ", urd_t5_aura_2018, no,"0", "02:56.6980", "102.3350", "47.3990", "26.9640",  "F:M - R:M",     
"2 ", urd_t5_aura_2018, no,"0", "01:42.2770", "34.4660", "41.4640", "26.3470",  "F:M - R:M",     
Average,,,"02:19.4875", "68.4005", "44.4315", "26.6555"
Best possible,,, "01:42.2770", "34.4660", "41.4640", "26.3470"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NihonTiger"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"maestro"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"JEMknight657"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
No laps for this driver


Practice 1 best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "urd_t5_maures_2018", "01:37.9030", ""
"PhotonBurst", "urd_t5_maures_2018", "01:38.3960", "0.493"
"gunciz", "urd_t5_bayro_2018", "01:40.2830", "2.38"
"xPsychedelix", "urd_t5_aura_2018", "01:42.2770", "4.374"
"McLarenTim", "urd_t5_maures_2018", "01:49.5400", "11.637"
"PhotonBurst", "urd_t5_maures_2018", "02:15.6000", "37.697"
"xPsychedelix", "urd_t5_aura_2018", "02:56.6980", "78.795"
"gunciz", "urd_t5_bayro_2018", "03:23.2480", "105.345"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "urd_t5_maures_2018", "01:37.9030", ""
"PhotonBurst", "urd_t5_maures_2018", "01:38.3960", "0.493"
"gunciz", "urd_t5_bayro_2018", "01:40.2830", "2.38"
"xPsychedelix", "urd_t5_aura_2018", "01:42.2770", "4.374"


Practice 1 consistency
'======================
