Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
"1 ", lotus_49, no,"0", "02:26.0200", "82.2600", "32.2560", "31.5040",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:30.3300", "27.1270", "31.9770", "31.2260",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:28.8210", "26.7020", "31.1990", "30.9200",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "02:19.3100", "75.8520", "32.3630", "31.0950",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:29.6560", "26.7600", "31.9770", "30.9190",  "F:V - R:V",     
Average,,,"01:50.8274", "47.7402", "31.9544", "31.1328"
Best possible,,, "01:28.8200", "26.7020", "31.1990", "30.9190"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Smartpipe"
"1 ", lotus_49, no,"0", "02:14.8920", "72.1890", "31.6880", "31.0150",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:31.0660", "26.5720", "31.2080", "33.2860",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:29.0920", "26.6370", "31.5670", "30.8880",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:31.2380", "26.5010", "33.9530", "30.7840",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:54.9060", "52.9590", "31.1210", "30.8260",  "F:V - R:V",     
"6 ", lotus_49, no,"0", "01:29.1350", "26.6440", "31.6030", "30.8880",  "F:V - R:V",     
Average,,,"01:41.7216", "38.5837", "31.8567", "31.2812"
Best possible,,, "01:28.4060", "26.5010", "31.1210", "30.7840"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", lotus_49, no,"0", "02:01.8930", "55.6980", "33.4120", "32.7830",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:32.2360", "27.6250", "33.0710", "31.5400",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "03:54.5730", "170.3080", "32.1570", "32.1080",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:30.6120", "26.8780", "31.8010", "31.9330",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:29.2840", "26.7970", "31.4050", "31.0820",  "F:V - R:V",     
Average,,,"02:05.7196", "61.4612", "32.3692", "31.8892"
Best possible,,, "01:29.2840", "26.7970", "31.4050", "31.0820"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", lotus_49, no,"0", "01:48.9690", "43.9260", "33.3400", "31.7030",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:42.8060", "27.3960", "35.5940", "39.8160",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:30.5740", "27.0250", "31.8380", "31.7110",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:34.3660", "26.9740", "31.8190", "35.5730",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:29.5830", "26.8930", "31.6130", "31.0770",  "F:V - R:V",     
"6 ", lotus_49, no,"0", "01:45.7670", "36.5480", "33.8810", "35.3380",  "F:V - R:V",     
Average,,,"01:38.6775", "31.4603", "33.0142", "34.2030"
Best possible,,, "01:29.5830", "26.8930", "31.6130", "31.0770"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"marzen224"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Broadcast"
No laps for this driver


Qualify best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"Electro", "lotus_49", "01:27.6670", ""
"Electro", "lotus_49", "01:27.8030", "0.136"
"McLarenTim", "lotus_49", "01:27.8560", "0.189"
"Electro", "lotus_49", "01:28.0500", "0.383"
"McLarenTim", "lotus_49", "01:28.1720", "0.505"
"gunciz", "lotus_49", "01:28.2000", "0.533"
"Electro", "lotus_49", "01:28.2110", "0.544"
"Salzeder", "lotus_49", "01:28.3550", "0.688"
"Electro", "lotus_49", "01:28.4140", "0.747"
"gunciz", "lotus_49", "01:28.4250", "0.758"
"McLarenTim", "lotus_49", "01:28.4770", "0.81"
"McLarenTim", "lotus_49", "01:28.5570", "0.89"
"MrGrinder", "lotus_49", "01:28.8210", "1.154"
"Salzeder", "lotus_49", "01:28.8410", "1.174"
"Salzeder", "lotus_49", "01:28.9910", "1.324"
"McLarenTim", "lotus_49", "01:29.0820", "1.415"
"Smartpipe", "lotus_49", "01:29.0920", "1.425"
"Smartpipe", "lotus_49", "01:29.1350", "1.468"
"Viperion_NZ", "lotus_49", "01:29.2840", "1.617"
"Georgin", "lotus_49", "01:29.5830", "1.916"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"Electro", "lotus_49", "01:27.6670", ""
"McLarenTim", "lotus_49", "01:27.8560", "0.189"
"gunciz", "lotus_49", "01:28.2000", "0.533"
"Salzeder", "lotus_49", "01:28.3550", "0.688"
"MrGrinder", "lotus_49", "01:28.8210", "1.154"
"Smartpipe", "lotus_49", "01:29.0920", "1.425"
"Viperion_NZ", "lotus_49", "01:29.2840", "1.617"
"Georgin", "lotus_49", "01:29.5830", "1.916"


Qualify consistency
'======================
Driver, Vehicle, Consistency,
"gunciz", "lotus_49", "99.74%  0.225",
"Electro", "lotus_49", "99.48%  0.4525",
"Salzeder", "lotus_49", "99.37%  0.561",
"MrGrinder", "lotus_49", "98.68%  1.172",
"Smartpipe", "lotus_49", "98.44%  1.3877",
"Viperion_NZ", "lotus_49", "97.60%  2.14",
"McLarenTim", "lotus_49", "96.64%  2.9528",
"Georgin", "lotus_49", "90.18%  8.7953",
"marzen224", "lotus_49", "-",
"Trempale", "lotus_49", "-",
"NotJames", "lotus_49", "-",
"Waffles", "lotus_49", "-",
"Broadcast", "lotus_49", "-",




Qualify sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"Electro", "lotus_49", "26.3460", "-"
"gunciz", "lotus_49", "26.3780", "0.0320"
"Smartpipe", "lotus_49", "26.5010", "0.1550"
"McLarenTim", "lotus_49", "26.5430", "0.1970"
"Salzeder", "lotus_49", "26.5520", "0.2060"
"MrGrinder", "lotus_49", "26.7020", "0.3560"
"Viperion_NZ", "lotus_49", "26.7970", "0.4510"
"Georgin", "lotus_49", "26.8930", "0.5470"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "lotus_49", "30.8200", "-"
"Electro", "lotus_49", "30.8210", "0.0010"
"Salzeder", "lotus_49", "30.9520", "0.1320"
"gunciz", "lotus_49", "30.9960", "0.1760"
"Smartpipe", "lotus_49", "31.1210", "0.3010"
"MrGrinder", "lotus_49", "31.1990", "0.3790"
"Viperion_NZ", "lotus_49", "31.4050", "0.5850"
"Georgin", "lotus_49", "31.6130", "0.7930"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"gunciz", "lotus_49", "30.3670", "-"
"Electro", "lotus_49", "30.3750", "0.0080"
"McLarenTim", "lotus_49", "30.4870", "0.1200"
"Smartpipe", "lotus_49", "30.7840", "0.4170"
"Salzeder", "lotus_49", "30.8510", "0.4840"
"MrGrinder", "lotus_49", "30.9190", "0.5520"
"Georgin", "lotus_49", "31.0770", "0.7100"
"Viperion_NZ", "lotus_49", "31.0820", "0.7150"









'+++++++++++++++++++++
Race 1
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Race"
Track:, "ks_monza66, road"
Winner, "Electro"
Led most laps, "Electro"
Best lap, "Electro (01:27.4920)"
Max laps, "14"
Lasted laps, "14"
Host, "Unknown"


Race 1 result
'======================
Pos,    Class, Team, Vehicle, Driver, Laps, Time/Retired, Best lap, Consistency, Led, Pits,
"1",  "", "", "lotus_49", "Electro", "14", "    20:37.8770", "01:27.4920", "99.55%", "13", "0", 
"2",  "", "", "lotus_49", "McLarenTim", "14", "  '+00:07.4000", "01:27.8690", "99.46%", "0", "0", 
"3",  "", "", "lotus_49", "gunciz", "14", "  '+00:09.5580", "01:27.6860", "98.95%", "0", "0", 
"4",  "", "", "lotus_49", "MrGrinder", "14", "  '+00:18.0550", "01:28.3100", "98.98%", "0", "0", 
"5",  "", "", "lotus_49", "Georgin", "14", "  '+00:43.0290", "01:29.6770", "98.75%", "0", "0", 
"6",  "", "", "lotus_49", "Smartpipe", "14", "  '+00:48.6180", "01:28.5800", "96.70%", "0", "0", 
"7",  "", "", "lotus_49", "Salzeder", "14", "  '+00:53.7250", "01:28.9250", "99.00%", "0", "0", 
"8",  "", "", "lotus_49", "Viperion_NZ", "14", "  '+01:40.6810", "01:29.4490", "97.72%", "0", "0", 
"9",  "", "", "lotus_49", "marzen224", "0", " DNF", "-", "-", "0", "0", 
"10",  "", "", "lotus_49", "Trempale", "0", " DNF", "-", "-", "0", "0", 
"11",  "", "", "lotus_49", "NotJames", "0", " DNF", "-", "-", "0", "0", 
"12",  "", "", "lotus_49", "Waffles", "0", " DNF", "-", "-", "0", "0", 
"13",  "", "", "lotus_49", "Broadcast", "0", " DNF", "-", "-", "0", "0", 


Race 1 laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Electro"
"1 ", lotus_49, no,"0", "01:35.7440", "34.0130", "31.0590", "30.6720",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:27.8780", "26.5660", "30.7980", "30.5140",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:28.0850", "26.4990", "30.9690", "30.6170",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:28.1670", "26.4760", "30.8790", "30.8120",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:28.1100", "26.6260", "30.8290", "30.6550",  "F:V - R:V",     
"6 ", lotus_49, no,"0", "01:28.1500", "26.7030", "30.9050", "30.5420",  "F:V - R:V",     
"7 ", lotus_49, no,"0", "01:27.5350", "26.3940", "30.7250", "30.4160",  "F:V - R:V",     
"8 ", lotus_49, no,"0", "01:27.6430", "26.3850", "30.7340", "30.5240",  "F:V - R:V",     
"9 ", lotus_49, no,"0", "01:27.9400", "26.3750", "30.8620", "30.7030",  "F:V - R:V",     
"10 ", lotus_49, no,"0", "01:27.6920", "26.4070", "30.7710", "30.5140",  "F:V - R:V",     
"11 ", lotus_49, no,"0", "01:27.4920", "26.4270", "30.6810", "30.3840",  "F:V - R:V",     
"12 ", lotus_49, no,"0", "01:27.6230", "26.4240", "30.7160", "30.4830",  "F:V - R:V",     
"13 ", lotus_49, no,"0", "01:28.2740", "26.4170", "31.2440", "30.6130",  "F:V - R:V",     
"14 ", lotus_49, no,"0", "01:27.5450", "26.4170", "30.6900", "30.4380",  "F:V - R:V",     
Average,,,"01:28.4199", "27.0092", "30.8473", "30.5634"
Best possible,,, "01:27.4400", "26.3750", "30.6810", "30.3840"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"McLarenTim"
"1 ", lotus_49, no,"0", "01:37.3370", "34.4140", "31.5950", "31.3280",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:28.4410", "26.6470", "31.0630", "30.7310",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:28.3850", "26.6450", "31.0370", "30.7030",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:28.3780", "26.7230", "31.0780", "30.5770",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:28.2330", "26.8520", "30.8030", "30.5780",  "F:V - R:V",     
"6 ", lotus_49, no,"0", "01:28.7040", "27.0580", "30.9780", "30.6680",  "F:V - R:V",     
"7 ", lotus_49, no,"0", "01:28.5550", "26.9180", "31.0280", "30.6090",  "F:V - R:V",     
"8 ", lotus_49, no,"0", "01:28.4480", "26.7850", "31.1310", "30.5320",  "F:V - R:V",     
"9 ", lotus_49, no,"0", "01:28.2110", "26.6160", "31.0130", "30.5820",  "F:V - R:V",     
"10 ", lotus_49, no,"0", "01:27.9820", "26.5970", "30.7360", "30.6490",  "F:V - R:V",     
"11 ", lotus_49, no,"0", "01:28.2060", "26.5920", "31.0850", "30.5290",  "F:V - R:V",     
"12 ", lotus_49, no,"0", "01:28.1090", "26.5590", "31.0040", "30.5460",  "F:V - R:V",     
"13 ", lotus_49, no,"0", "01:27.8690", "26.5350", "30.8870", "30.4470",  "F:V - R:V",     
"14 ", lotus_49, no,"0", "01:28.4460", "26.5520", "31.1400", "30.7540",  "F:V - R:V",     
Average,,,"01:28.9503", "27.2495", "31.0413", "30.6595"
Best possible,,, "01:27.7180", "26.5350", "30.7360", "30.4470"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gunciz"
"1 ", lotus_49, no,"0", "01:36.4980", "34.6040", "31.2850", "30.6090",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:28.0690", "26.4870", "30.9910", "30.5910",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:27.9760", "26.5190", "30.9600", "30.4970",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:27.8640", "26.4070", "30.8030", "30.6540",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:27.7670", "26.4600", "30.8060", "30.5010",  "F:V - R:V",     
"6 ", lotus_49, no,"0", "01:32.7970", "31.2370", "31.1000", "30.4600",  "F:V - R:V",     
"7 ", lotus_49, no,"0", "01:28.3720", "26.4700", "31.0540", "30.8480",  "F:V - R:V",     
"8 ", lotus_49, no,"0", "01:28.5790", "26.6090", "31.3970", "30.5730",  "F:V - R:V",     
"9 ", lotus_49, no,"0", "01:28.2640", "26.7530", "30.9740", "30.5370",  "F:V - R:V",     
"10 ", lotus_49, no,"0", "01:28.4300", "26.7710", "31.1180", "30.5410",  "F:V - R:V",     
"11 ", lotus_49, no,"0", "01:27.7880", "26.5480", "30.8300", "30.4100",  "F:V - R:V",     
"12 ", lotus_49, no,"0", "01:28.0410", "26.4490", "31.0270", "30.5650",  "F:V - R:V",     
"13 ", lotus_49, no,"0", "01:27.6860", "26.3830", "30.7580", "30.5450",  "F:V - R:V",     
"14 ", lotus_49, no,"0", "01:29.3270", "26.4220", "31.4370", "31.4680",  "F:V - R:V",     
Average,,,"01:29.1042", "27.4371", "31.0386", "30.6285"
Best possible,,, "01:27.5510", "26.3830", "30.7580", "30.4100"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
"1 ", lotus_49, no,"0", "01:37.1770", "34.1140", "31.6120", "31.4510",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:30.7710", "26.7940", "32.8370", "31.1400",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:28.9820", "26.7750", "31.4900", "30.7170",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:28.9130", "26.5430", "31.5270", "30.8430",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:28.9320", "26.5980", "31.3460", "30.9880",  "F:V - R:V",     
"6 ", lotus_49, no,"0", "01:30.4540", "26.8280", "33.0530", "30.5730",  "F:V - R:V",     
"7 ", lotus_49, no,"0", "01:29.2050", "27.0190", "31.5090", "30.6770",  "F:V - R:V",     
"8 ", lotus_49, no,"0", "01:28.9330", "26.6890", "31.4680", "30.7760",  "F:V - R:V",     
"9 ", lotus_49, no,"0", "01:29.3030", "26.7670", "31.8600", "30.6760",  "F:V - R:V",     
"10 ", lotus_49, no,"0", "01:28.8140", "26.7510", "31.4640", "30.5990",  "F:V - R:V",     
"11 ", lotus_49, no,"0", "01:28.3100", "26.5890", "31.0900", "30.6310",  "F:V - R:V",     
"12 ", lotus_49, no,"0", "01:28.4720", "26.6650", "31.0820", "30.7250",  "F:V - R:V",     
"13 ", lotus_49, no,"0", "01:28.7960", "26.6520", "31.5270", "30.6170",  "F:V - R:V",     
"14 ", lotus_49, no,"0", "01:28.9270", "26.5970", "31.4370", "30.8930",  "F:V - R:V",     
Average,,,"01:29.7135", "27.2415", "31.6644", "30.8076"
Best possible,,, "01:28.1980", "26.5430", "31.0820", "30.5730"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", lotus_49, no,"0", "01:41.6520", "35.1690", "32.3360", "34.1470",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:35.0400", "26.9540", "34.0020", "34.0840",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:30.4900", "27.1340", "31.8380", "31.5180",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:31.2340", "27.1310", "32.3960", "31.7070",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:30.1220", "27.1760", "31.6130", "31.3330",  "F:V - R:V",     
"6 ", lotus_49, no,"0", "01:30.3270", "27.0160", "31.9450", "31.3660",  "F:V - R:V",     
"7 ", lotus_49, no,"0", "01:30.4040", "27.1030", "31.9680", "31.3330",  "F:V - R:V",     
"8 ", lotus_49, no,"0", "01:29.6920", "26.8810", "31.5590", "31.2520",  "F:V - R:V",     
"9 ", lotus_49, no,"0", "01:29.8660", "27.0420", "31.7430", "31.0810",  "F:V - R:V",     
"10 ", lotus_49, no,"0", "01:29.8300", "26.9560", "31.5900", "31.2840",  "F:V - R:V",     
"11 ", lotus_49, no,"0", "01:30.5360", "26.8970", "32.3730", "31.2660",  "F:V - R:V",     
"12 ", lotus_49, no,"0", "01:32.0950", "26.9710", "31.8730", "33.2510",  "F:V - R:V",     
"13 ", lotus_49, no,"0", "01:29.6770", "27.1090", "31.5590", "31.0090",  "F:V - R:V",     
"14 ", lotus_49, no,"0", "01:29.9650", "26.8430", "31.6710", "31.4510",  "F:V - R:V",     
Average,,,"01:31.4950", "27.5987", "32.0333", "31.8630"
Best possible,,, "01:29.4110", "26.8430", "31.5590", "31.0090"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Smartpipe"
"1 ", lotus_49, no,"0", "01:39.8580", "35.5700", "32.8280", "31.4600",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:29.4640", "26.7250", "31.6660", "31.0730",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:28.6150", "26.7990", "31.1120", "30.7040",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:29.2720", "26.7990", "31.3510", "31.1220",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:28.7140", "26.7490", "31.2030", "30.7620",  "F:V - R:V",     
"6 ", lotus_49, no,"0", "01:35.7480", "26.8210", "31.5410", "37.3860",  "F:V - R:V",     
"7 ", lotus_49, no,"0", "01:32.2770", "29.3530", "32.0440", "30.8800",  "F:V - R:V",     
"8 ", lotus_49, no,"0", "01:31.7990", "27.1390", "31.4500", "33.2100",  "F:V - R:V",     
"9 ", lotus_49, no,"0", "01:28.6070", "26.8410", "31.1750", "30.5910",  "F:V - R:V",     
"10 ", lotus_49, no,"0", "01:28.5800", "26.5980", "31.0500", "30.9320",  "F:V - R:V",     
"11 ", lotus_49, no,"0", "01:43.2600", "26.5660", "31.5220", "45.1720",  "F:V - R:V",     
"12 ", lotus_49, no,"0", "01:30.5850", "26.7200", "33.0480", "30.8170",  "F:V - R:V",     
"13 ", lotus_49, no,"0", "01:28.8020", "26.4860", "31.4470", "30.8690",  "F:V - R:V",     
"14 ", lotus_49, no,"0", "01:30.8760", "28.9650", "31.2970", "30.6140",  "F:V - R:V",     
Average,,,"01:31.8898", "27.7236", "31.6239", "32.5423"
Best possible,,, "01:28.1270", "26.4860", "31.0500", "30.5910"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
"1 ", lotus_49, no,"0", "01:41.5740", "35.4010", "32.2340", "33.9390",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:53.1880", "26.8780", "34.0610", "52.2490",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:29.3930", "26.7270", "31.6660", "31.0000",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:30.4530", "26.6870", "32.3010", "31.4650",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:29.6660", "26.8020", "31.9220", "30.9420",  "F:V - R:V",     
"6 ", lotus_49, no,"0", "01:29.0030", "26.6650", "31.6120", "30.7260",  "F:V - R:V",     
"7 ", lotus_49, no,"0", "01:29.7010", "26.5520", "32.1570", "30.9920",  "F:V - R:V",     
"8 ", lotus_49, no,"0", "01:28.9800", "26.5380", "31.7290", "30.7130",  "F:V - R:V",     
"9 ", lotus_49, no,"0", "01:28.9420", "26.5130", "31.8160", "30.6130",  "F:V - R:V",     
"10 ", lotus_49, no,"0", "01:29.4700", "26.4840", "31.6120", "31.3740",  "F:V - R:V",     
"11 ", lotus_49, no,"0", "01:28.9250", "26.6540", "31.5540", "30.7170",  "F:V - R:V",     
"12 ", lotus_49, no,"0", "01:33.4000", "26.5800", "31.7470", "35.0730",  "F:V - R:V",     
"13 ", lotus_49, no,"0", "01:29.4660", "26.8790", "31.5860", "31.0010",  "F:V - R:V",     
"14 ", lotus_49, no,"0", "01:29.4600", "26.8240", "31.8820", "30.7540",  "F:V - R:V",     
Average,,,"01:32.2587", "27.2989", "31.9914", "32.9684"
Best possible,,, "01:28.6510", "26.4840", "31.5540", "30.6130"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", lotus_49, no,"0", "01:42.2020", "35.1340", "33.5830", "33.4850",  "F:V - R:V",     
"2 ", lotus_49, no,"0", "01:35.1710", "27.1220", "33.2110", "34.8380",  "F:V - R:V",     
"3 ", lotus_49, no,"0", "01:30.0830", "27.2900", "31.8790", "30.9140",  "F:V - R:V",     
"4 ", lotus_49, no,"0", "01:29.4490", "26.6880", "31.9850", "30.7760",  "F:V - R:V",     
"5 ", lotus_49, no,"0", "01:32.9120", "28.4770", "31.6400", "32.7950",  "F:V - R:V",     
"6 ", lotus_49, no,"0", "01:30.1640", "27.1780", "31.6800", "31.3060",  "F:V - R:V",     
"7 ", lotus_49, no,"0", "01:30.0110", "27.2730", "31.7780", "30.9600",  "F:V - R:V",     
"8 ", lotus_49, no,"0", "01:29.5260", "26.8720", "31.9010", "30.7530",  "F:V - R:V",     
"9 ", lotus_49, no,"0", "01:29.8150", "26.9230", "31.8740", "31.0180",  "F:V - R:V",     
"10 ", lotus_49, no,"0", "01:30.0950", "27.3700", "31.8100", "30.9150",  "F:V - R:V",     
