'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "ks_monza66, full"
Pole, "gunciz(02:42.3430)"
Lasted laps, "4"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_maserati_250f_12cyl", "gunciz", "3", "02:42.3430", "-",
"2",   "", "", "ks_maserati_250f_12cyl", "Electro", "3", "02:43.1290", "00:00.7860",
"3",   "", "", "ks_maserati_250f_12cyl", "Waffles", "3", "02:43.1440", "00:00.8010",
"4",   "", "", "ks_maserati_250f_12cyl", "MrGrinder", "4", "02:43.2250", "00:00.8820",
"5",   "", "", "ks_maserati_250f_12cyl", "NotJames", "3", "02:43.2780", "00:00.9350",
"6",   "", "", "ks_maserati_250f_12cyl", "McLarenTim", "3", "02:43.7430", "00:01.4000",
"7",   "", "", "ks_maserati_250f_12cyl", "Smartpipe", "3", "02:45.2710", "00:02.9280",
"8",   "", "", "ks_maserati_250f_12cyl", "Georgin", "3", "02:46.2260", "00:03.8830",
"9",   "", "", "ks_maserati_250f_12cyl", "marzen224", "2", "02:49.7140", "00:07.3710",
"10",   "", "", "ks_maserati_250f_12cyl", "Viperion_NZ", "2", "02:50.4860", "00:08.1430",
"11",   "", "", "ks_maserati_250f_12cyl", "Crosdale", "0", "-", "-",
"12",   "", "", "ks_maserati_250f_12cyl", "Trempale", "0", "-", "-",
"13",   "", "", "ks_maserati_250f_12cyl", "mitski s", "0", "-", "-",
"14",   "", "", "ks_maserati_250f_12cyl", "Salzeder", "0", "-", "-",
"15",   "", "", "ks_maserati_250f_12cyl", "Broadcast", "0", "-", "-",

Qualify laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gunciz"
"1 ", ks_maserati_250f_12cyl, no,"0", "03:54.0520", "129.7470", "39.4330", "64.8720",  "F:V - R:V",     
"2 ", ks_maserati_250f_12cyl, no,"0", "02:47.1940", "63.0590", "39.2940", "64.8410",  "F:V - R:V",     
"3 ", ks_maserati_250f_12cyl, no,"0", "02:42.3430", "58.5050", "39.0700", "64.7680",  "F:V - R:V",     
Average,,,"03:07.8630", "83.7703", "39.2657", "64.8270"
Best possible,,, "02:42.3430", "58.5050", "39.0700", "64.7680"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Electro"
"1 ", ks_maserati_250f_12cyl, no,"0", "04:12.3970", "135.1090", "48.7940", "68.4940",  "F:V - R:V",     
"2 ", ks_maserati_250f_12cyl, no,"0", "02:43.3470", "58.1640", "39.3470", "65.8360",  "F:V - R:V",     
"3 ", ks_maserati_250f_12cyl, no,"0", "02:43.1290", "58.1300", "39.1780", "65.8210",  "F:V - R:V",     
Average,,,"03:12.9577", "83.8010", "42.4397", "66.7170"
Best possible,,, "02:43.1290", "58.1300", "39.1780", "65.8210"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
"1 ", ks_maserati_250f_12cyl, no,"0", "04:02.8300", "134.4790", "39.7800", "68.5710",  "F:V - R:V",     
"2 ", ks_maserati_250f_12cyl, no,"0", "02:43.6930", "58.6040", "39.3620", "65.7270",  "F:V - R:V",     
"3 ", ks_maserati_250f_12cyl, no,"0", "02:43.1440", "58.4600", "39.0510", "65.6330",  "F:V - R:V",     
Average,,,"03:09.8891", "83.8477", "39.3977", "66.6437"
Best possible,,, "02:43.1440", "58.4600", "39.0510", "65.6330"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"MrGrinder"
"1 ", ks_maserati_250f_12cyl, no,"0", "04:25.4150", "152.4110", "45.0950", "67.9090",  "F:V - R:V",     
"2 ", ks_maserati_250f_12cyl, no,"0", "02:43.7170", "59.1420", "39.5100", "65.0650",  "F:V - R:V",     
"3 ", ks_maserati_250f_12cyl, no,"0", "02:43.2250", "59.1670", "39.1090", "64.9490",  "F:V - R:V",     
"4 ", ks_maserati_250f_12cyl, no,"0", "02:43.4230", "58.9740", "39.3740", "65.0750",  "F:V - R:V",     
Average,,,"03:08.9450", "82.4235", "40.7720", "65.7495"
Best possible,,, "02:43.0320", "58.9740", "39.1090", "64.9490"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
"1 ", ks_maserati_250f_12cyl, no,"0", "04:22.8570", "148.5120", "49.1260", "65.2190",  "F:V - R:V",     
"2 ", ks_maserati_250f_12cyl, no,"0", "02:43.9800", "59.0260", "39.5100", "65.4440",  "F:V - R:V",     
"3 ", ks_maserati_250f_12cyl, no,"0", "02:43.2780", "58.5900", "39.5540", "65.1340",  "F:V - R:V",     
Average,,,"03:16.7050", "88.7093", "42.7300", "65.2657"
Best possible,,, "02:43.2340", "58.5900", "39.5100", "65.1340"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"McLarenTim"
"1 ", ks_maserati_250f_12cyl, no,"0", "03:56.7610", "131.5060", "39.8340", "65.4210",  "F:V - R:V",     
"2 ", ks_maserati_250f_12cyl, no,"0", "02:43.7430", "58.6810", "39.8520", "65.2100",  "F:V - R:V",     
"3 ", ks_maserati_250f_12cyl, no,"0", "02:53.5650", "61.7350", "39.3970", "72.4330",  "F:V - R:V",     
Average,,,"03:11.3563", "83.9740", "39.6943", "67.6880"
Best possible,,, "02:43.2880", "58.6810", "39.3970", "65.2100"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Smartpipe"
"1 ", ks_maserati_250f_12cyl, no,"0", "04:28.9390", "156.0020", "47.0700", "65.8670",  "F:V - R:V",     
"2 ", ks_maserati_250f_12cyl, no,"0", "02:46.6140", "60.1800", "40.5130", "65.9210",  "F:V - R:V",     
"3 ", ks_maserati_250f_12cyl, no,"0", "02:45.2710", "59.6970", "40.5180", "65.0560",  "F:V - R:V",     
Average,,,"03:20.2747", "91.9597", "42.7003", "65.6147"
Best possible,,, "02:45.2660", "59.6970", "40.5130", "65.0560"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", ks_maserati_250f_12cyl, no,"0", "04:16.1970", "142.7160", "46.6380", "66.8430",  "F:V - R:V",     
"2 ", ks_maserati_250f_12cyl, no,"0", "02:47.8090", "61.0190", "40.6270", "66.1630",  "F:V - R:V",     
"3 ", ks_maserati_250f_12cyl, no,"0", "02:46.2260", "60.2420", "40.1720", "65.8120",  "F:V - R:V",     
Average,,,"03:16.7440", "87.9923", "42.4790", "66.2727"
Best possible,,, "02:46.2260", "60.2420", "40.1720", "65.8120"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"marzen224"
"1 ", ks_maserati_250f_12cyl, no,"0", "04:33.1690", "145.7110", "60.2680", "67.1900",  "F:V - R:V",     
"2 ", ks_maserati_250f_12cyl, no,"0", "02:49.7140", "60.3860", "42.3810", "66.9470",  "F:V - R:V",     
Average,,,"03:41.4415", "103.0485", "51.3245", "67.0685"
Best possible,,, "02:49.7140", "60.3860", "42.3810", "66.9470"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", ks_maserati_250f_12cyl, no,"0", "06:18.6360", "267.4220", "45.2300", "65.9840",  "F:V - R:V",     
"2 ", ks_maserati_250f_12cyl, no,"0", "02:50.4860", "61.9730", "42.5530", "65.9600",  "F:V - R:V",     
Average,,,"04:34.5610", "164.6975", "43.8915", "65.9720"
Best possible,,, "02:50.4860", "61.9730", "42.5530", "65.9600"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Crosdale"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"mitski s"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Broadcast"
No laps for this driver


Qualify best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"gunciz", "ks_maserati_250f_12cyl", "02:42.3430", ""
"Electro", "ks_maserati_250f_12cyl", "02:43.1290", "0.786"
"Waffles", "ks_maserati_250f_12cyl", "02:43.1440", "0.801"
"MrGrinder", "ks_maserati_250f_12cyl", "02:43.2250", "0.882"
"NotJames", "ks_maserati_250f_12cyl", "02:43.2780", "0.935"
"Electro", "ks_maserati_250f_12cyl", "02:43.3470", "1.004"
"MrGrinder", "ks_maserati_250f_12cyl", "02:43.4230", "1.08"
"Waffles", "ks_maserati_250f_12cyl", "02:43.6930", "1.35"
"MrGrinder", "ks_maserati_250f_12cyl", "02:43.7170", "1.374"
"McLarenTim", "ks_maserati_250f_12cyl", "02:43.7430", "1.4"
"NotJames", "ks_maserati_250f_12cyl", "02:43.9800", "1.637"
"Smartpipe", "ks_maserati_250f_12cyl", "02:45.2710", "2.928"
"Georgin", "ks_maserati_250f_12cyl", "02:46.2260", "3.883"
"Smartpipe", "ks_maserati_250f_12cyl", "02:46.6140", "4.271"
"gunciz", "ks_maserati_250f_12cyl", "02:47.1940", "4.851"
"Georgin", "ks_maserati_250f_12cyl", "02:47.8090", "5.466"
"marzen224", "ks_maserati_250f_12cyl", "02:49.7140", "7.371"
"Viperion_NZ", "ks_maserati_250f_12cyl", "02:50.4860", "8.143"
"McLarenTim", "ks_maserati_250f_12cyl", "02:53.5650", "11.222"
