'+++++++++++++++++++++
Practice
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Practice"
Track:, "anderstorp2007"
"
Best lap, "McLarenTim (01:36.5600)"
Lasted laps, "6"
Host, "Unknown"



Practice result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_porsche_cayman_gt4_clubsport", "McLarenTim", "6", "01:36.5600", "-",
"2",   "", "", "ks_porsche_cayman_gt4_clubsport", "PhotonBurst", "5", "01:37.0990", "00:00.5390",
"3",   "", "", "ks_porsche_cayman_gt4_clubsport", "Georgin", "4", "01:38.3710", "00:01.8110",
"4",   "", "", "ks_porsche_cayman_gt4_clubsport", "Waffles", "5", "01:39.6860", "00:03.1260",
"5",   "", "", "ks_porsche_cayman_gt4_clubsport", "Crosdale", "4", "01:40.3360", "00:03.7760",
"6",   "", "", "ks_porsche_cayman_gt4_clubsport", "coolyfrost", "2", "01:40.6980", "00:04.1380",
"7",   "", "", "ks_porsche_cayman_gt4_clubsport", "Viperion_NZ", "3", "01:41.7050", "00:05.1450",
"8",   "", "", "ks_porsche_cayman_gt4_clubsport", "gman197002", "5", "01:42.0000", "00:05.4400",
"9",   "", "", "ks_porsche_cayman_gt4_clubsport", "swordhaven", "2", "01:42.5380", "00:05.9780",
"10",   "", "", "ks_porsche_cayman_gt4_clubsport", "Echo51", "2", "01:50.7320", "00:14.1720",
"11",   "", "", "ks_porsche_cayman_gt4_clubsport", "gunciz", "0", "-", "-",
"12",   "", "", "ks_porsche_cayman_gt4_clubsport", "Trempale", "0", "-", "-",
"13",   "", "", "ks_porsche_cayman_gt4_clubsport", "Electro", "0", "-", "-",

Practice laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
Best possible,,, "01:37.2770", "30.5470", "39.9190", "26.8110"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:03.1720", "53.9170", "41.9360", "27.3190",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:39.0730", "30.8750", "41.0990", "27.0990",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:39.3020", "30.8840", "41.0590", "27.3590",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:38.5430", "30.6560", "40.6990", "27.1880",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:39.7360", "31.0750", "41.5580", "27.1030",  "F:H - R:H",     
Average,,,"01:43.9652", "35.4814", "41.2702", "27.2136"
Best possible,,, "01:38.4540", "30.6560", "40.6990", "27.0990"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "03:13.2550", "125.5570", "40.5770", "27.1210",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:38.6590", "31.0560", "40.4180", "27.1850",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "03:59.9680", "165.1650", "46.8170", "27.9860",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:38.9070", "31.3750", "40.5400", "26.9920",  "F:H - R:H",     
Average,,,"02:37.6973", "88.2883", "42.0880", "27.3210"
Best possible,,, "01:38.4660", "31.0560", "40.4180", "26.9920"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Crosdale"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:58.3970", "48.1030", "42.3850", "27.9090",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:39.6590", "31.0880", "41.3020", "27.2690",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:40.2040", "30.9040", "42.0260", "27.2740",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:51.0650", "42.3240", "41.4350", "27.3060",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:40.1540", "31.1790", "40.8870", "28.0880",  "F:H - R:H",     
Average,,,"01:45.8958", "36.7196", "41.6070", "27.5692"
Best possible,,, "01:39.0600", "30.9040", "40.8870", "27.2690"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Echo51"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:04.8040", "53.9020", "43.1370", "27.7650",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:42.3360", "31.4690", "43.5250", "27.3420",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:40.2500", "31.7650", "40.8190", "27.6660",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:58.7120", "30.9890", "57.5470", "30.1760",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:39.7720", "31.0840", "41.3860", "27.3020",  "F:H - R:H",     
Average,,,"01:49.1748", "35.8418", "45.2828", "28.0502"
Best possible,,, "01:39.1100", "30.9890", "40.8190", "27.3020"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gman197002"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:09.2510", "57.3410", "42.8760", "29.0340",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:40.6500", "31.0030", "42.1520", "27.4950",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:39.7960", "31.2560", "41.2970", "27.2430",  "F:H - R:H",     
"4 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:44.9230", "34.7500", "42.8260", "27.3470",  "F:H - R:H",     
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:40.8280", "31.2630", "42.1420", "27.4230",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:40.3690", "31.3070", "41.8780", "27.1840",  "F:H - R:H",     
Average,,,"01:45.9695", "36.1533", "42.1952", "27.6210"
Best possible,,, "01:39.4840", "31.0030", "41.2970", "27.1840"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "02:11.3050", "61.2990", "42.0300", "27.9760",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:40.2660", "31.0510", "41.3870", "27.8280",  "F:H - R:H",     
"3 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:39.8190", "30.8430", "41.4180", "27.5580",  "F:H - R:H",     
